HSI_path,Mask_path
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0113_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0113_ref/Annotations/20250507_0113_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0114_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0114_ref/Annotations/20250507_0114_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0115_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0115_ref/Annotations/20250507_0115_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0116_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0116_ref/Annotations/20250507_0116_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0117_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0117_ref/Annotations/20250507_0117_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0118_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0118_ref/Annotations/20250507_0118_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0119_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0119_ref/Annotations/20250507_0119_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0120_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0120_ref/Annotations/20250507_0120_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0121_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0121_ref/Annotations/20250507_0121_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0122_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0122_ref/Annotations/20250507_0122_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0123_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0123_ref/Annotations/20250507_0123_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0124_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0124_ref/Annotations/20250507_0124_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0125_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0125_ref/Annotations/20250507_0125_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0126_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0126_ref/Annotations/20250507_0126_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0127_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0127_ref/Annotations/20250507_0127_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0128_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0128_ref/Annotations/20250507_0128_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0129_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0129_ref/Annotations/20250507_0129_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0130_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0130_ref/Annotations/20250507_0130_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0131_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0006/20250507_0131_ref/Annotations/20250507_0131_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0154_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0154_ref/Annotations/20250509_0154_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0133_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0133_ref/Annotations/20250509_0133_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0134_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0134_ref/Annotations/20250509_0134_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0135_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0135_ref/Annotations/20250509_0135_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0136_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0136_ref/Annotations/20250509_0136_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0137_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0137_ref/Annotations/20250509_0137_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0138_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0138_ref/Annotations/20250509_0138_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0139_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0139_ref/Annotations/20250509_0139_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0140_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0140_ref/Annotations/20250509_0140_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0141_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0141_ref/Annotations/20250509_0141_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0142_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0142_ref/Annotations/20250509_0142_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0143_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0143_ref/Annotations/20250509_0143_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0144_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0144_ref/Annotations/20250509_0144_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0145_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0145_ref/Annotations/20250509_0145_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0146_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0146_ref/Annotations/20250509_0146_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0147_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0147_ref/Annotations/20250509_0147_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0148_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0148_ref/Annotations/20250509_0148_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0149_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0149_ref/Annotations/20250509_0149_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0150_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0150_ref/Annotations/20250509_0150_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0151_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0151_ref/Annotations/20250509_0151_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0152_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0152_ref/Annotations/20250509_0152_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0153_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0007/20250509_0153_ref/Annotations/20250509_0153_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0176_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0176_ref/Annotations/20250515_0176_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0155_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0155_ref/Annotations/20250515_0155_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0156_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0156_ref/Annotations/20250515_0156_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0157_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0157_ref/Annotations/20250515_0157_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0158_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0158_ref/Annotations/20250515_0158_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0159_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0159_ref/Annotations/20250515_0159_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0160_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0160_ref/Annotations/20250515_0160_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0161_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0161_ref/Annotations/20250515_0161_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0162_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0162_ref/Annotations/20250515_0162_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0163_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0163_ref/Annotations/20250515_0163_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0164_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0164_ref/Annotations/20250515_0164_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0165_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0165_ref/Annotations/20250515_0165_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0166_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0166_ref/Annotations/20250515_0166_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0167_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0167_ref/Annotations/20250515_0167_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0168_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0168_ref/Annotations/20250515_0168_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0169_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0169_ref/Annotations/20250515_0169_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0170_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0170_ref/Annotations/20250515_0170_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0171_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0171_ref/Annotations/20250515_0171_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0172_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0172_ref/Annotations/20250515_0172_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0173_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0173_ref/Annotations/20250515_0173_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0174_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0174_ref/Annotations/20250515_0174_ref.png
/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0175_ref,/media/nas/LSL_Team/Data/2025_HYPOCHIR_Dataset/Segmentation/B0008/20250515_0175_ref/Annotations/20250515_0175_ref.png
